video_id,view_count,video_size,video_length
5svfqqAfEt8,65686,289089390,1701
BaCTYBBN5Q8,318865,282677312,1002
mD-_atgJjSM,88358,88562204,361
IyUn14pfpEE,41608,439600174,1339
BOBRFghGgN0,198200,181222142,674
rthppvDJ2fA,836561,313094127,227
otfXGX4eQZg,112365,1290247961,925
hzSes6pAZfY,198003,88982846,386
2aMW2h4gujs,227144,104509711,700
GHOZ0qvJoH4,146573,112899435,925
FXIn7MZB6OY,89357,7310546,32
HN6uxh2G78E,38308,198844494,969
6gbfpleFyOk,656908,2421774260,8138
n2QgyUQgwpc,330146,856408794,2684
BgiZPsGuCog,41084,296479662,5490
zb13JILmZ8I,817587,183397413,1654
Nr7JgZOeyh8,74532,61095669,199
1n1UDTx18LM,78676,682970085,1709
pOKAF5Etamc,79174,2593266575,21295
5qgsIA5YaRE,288809,927568095,957
3IuoU7DMU6k,149014,1545923922,1023
IkRohOgcyIc,45602,793719808,5673
zCH-c2ed3FA,552575,234425582,661
qxtjEbFRexg,26333,373256820,795
gW0WCo_ZUOc,529765,188360102,664
49B58bF-_VM,53475,26630820,113
zJtGbp7pOMQ,50276,1509012778,874
aL49DE5QXnc,27617,395580599,736
aCit1SgelG0,135619,151336173,539
9bizseesWuw,46092,1292164060,3146
X0iOP3Hvwm8,227048,236836300,1204
KBrp0JlNhh4,20768,247428264,1949
_zbJdTa1gl4,572972,332871340,1210
zjC3Rl2sJDA,32686,23376940,539
tQ3zuq-Mgx4,59248,894510410,620
dz55dXzhfQ0,28978,1953502021,1466
NLzheHS8lKs,137665,190224326,540
mg-C7V2T1yI,144722,4465678558,42896
KqJlgj7G9Wc,49593,26641253,661
iTixPvz-nJI,112404,46862642,183
YlUiWXww30s,41083,4416565,127
wFmK4WD3lGQ,547706,186391660,543
3jApnUZhexM,453764,15767714443,10190
GBaDbcj3ZXs,304690,273774766,1090
aZBYKEWP7jg,52839,11700960,482
_imugTbct5U,1170047,48755811,169
d-nfQfD_rys,2025053,1996470509,10614
B39i8tPUvyI,137185,127186855,646
cF50DCiAQWQ,53328,61956130,208
ftXtwQ3b5hI,117919,6308753220,7105
SesYB3quZqM,29179,2039136295,6024
65UABp5rvKo,37590,554840775,1000
Tx0ZiHvfAYA,35543,352217964,1081
GmfsS6-udsE,73774,403368901,1288
UVZln6DP1kY,328800,333170500,2280
f4Gizt28MNM,94591,109527214,616
DJzWIk0Xs98,46589,148275374,655
7P0q_YFnMyw,218536,352169547,2520
bZWia8l_Mf8,155838,2483999099,1500
aJcgUw0g370,37599,38523633,152
UAL3Qf-zAJQ,238261,2549148194,3905
uMz-zNM9BgU,167144,139333068,1580
oBcXtBl8-Go,220087,146616201,704
mHKqF5dz6JA,68171,39036901,122
OsJ2P3OX8kg,96327,71814232,482
9tqDJw1OMo4,1368315,9695655,93
s4bvHOWkoEY,136714,91416319,522
jQdk0NIGoxo,134494,2681320643,2226
mzIzj2e2vZM,136141,51741065,260
Gi5qvuAsoBE,1861580,2281540287,21176
NyugifQ8YxU,147234,8242001,59
tuanmyMQZTI,30459,222761409,712
TVxbc965du0,1540195,404348619,1970
6fUAvbdIZgY,598145,1072369907,982
LoZptmCVePk,471583,3815458038,2795
zOl1U2u7j_4,659460,684858034,640
dQL6CYceQ8o,203512,122634712,955
Yq76MvkKAN4,111934,74838519,1168
jRJ503RHoq0,166784,227379125,825
aqdGZJESkFo,363976,52016364,519
PCVFwPYM2_A,339037,749524711,2061
jXyz_6e6R4g,463663,267054155,936
ne2jvy2fgKc,55202,797859571,3802
AAyGg_on1I8,110555,222420299,686
sKcq-AukU9k,76623,3325737775,2185
X8G0MqBgs0I,101425,30174786,251
p5JrWTqP6ao,47160,125261643,2166
4v6kJnbgVVE,49253,185493113,788
faF0qLy6Xqs,84973,15505275,134
lxWNYsKqM0g,56831,568425204,11580
xS02u05NUdU,115370,392248611,1621
JkdQN3esTa8,67708,600272180,7206
MTSLja-TQPA,147950,2221801915,21677
SV3t0sN9alM,294539,1075082797,640
DVlqs__YFDA,170311,108727632,993
-vxDE0iWO68,69993,2651423010,2020
kt-BMjO232I,649726,28156590,302
mZBlw70eLQA,39506,838965063,4146
9QbbMPbS3sk,88159,1076253770,7074
O64aL37EEsM,129034,577548736,1407
shEnCydROLA,556302,102365223,684
rLrDm8lpzn4,155553,115530147,527
NwR_bslIdEQ,199320,160881822,981
RRJEI0sT3MY,848655,94092263,481
byODb8GSEAA,40742,98612985,782
p-uwy8C_CEM,33692,207202709,1590
C7yHyXc6Klc,29022,1398011680,11041
mIQDcOifbZA,45342,1320695929,3665
HhvoQdN5pXg,37875,503181487,2830
xYvtnLFlYS8,71195,43277483,216
eqbVkBpdifw,510492,144056351,1004
18KWTd5r_1g,172603,201422732,645
jrf_uu7iVbo,41854,326060228,1795
59AE9hDlakc,162551,166001024,962
X68LUOfCz_w,23376,141962133,2859
R2xFEy0CF1k,70023,162332860,488
U2WhUoRBeXU,303744,51150476,257
AzgMylYEjPk,99216,3365705598,29850
DBRK-GWKk2M,1064802,19341733,24
h9FvtuxsfI0,330425,666959204,2131
rL66or-bgek,83278,257490167,3678
lXoVgkBff9U,72676,5268885574,29885
MIJtogk0mDA,66994,262525538,1005
xTJf1YUllA4,38791,96001473,286
ufO14hoRj2A,127226,98027913,488
JgR-YeEPEzQ,335798,122700550,769
mj8RTzAt_F0,46115,753394139,1990
QUCzqnmGAcY,147997,523343474,1841
prHQBz1nvNo,122690,1276505349,42897
qutXYhAoiWo,194015,324334410,1300
FifS1ZFkpe8,73301,98667095,405
-IDkLYlD23k,36573,382253856,1604
lvHBYEFY0p8,155896,565832608,2393
AhvHQuR-Dx4,275359,135307484,409
ND3cOB7ldIY,74240,36149149,172
t19TSTQk-II,93643,389329711,1439
xOQjgEZ573s,174100,239314403,693
7g4koUq6qCo,65651,241622213,2655
SxMkiVNNkcI,98742,188309799,1073
TP6Gdo6fduM,65580,125074452,628
6TV1BlVkmt4,62339,8892591,107
nVD-GWcNG-A,139701,304880407,1088
aPfx6Gxa4RI,107511,724785753,466
ZZQ-T6N66Ik,1003872,1167145893,1404
NwEp2pQS7oM,258936,1285016811,781
gRsJtkEOc_U,499389,841393042,4024
jopwfhsdTuc,12652203,2170584,15
3XGfmCzgSBU,166059,97865103,677
V1lSMbQ7TV4,264272,2614052221,3217
QMtRfKh5M2A,606673,4321712709,2837
-Oq5PG5CJ3M,522218,211244903,634
zwv5Xm93egM,4837053,106933467,555
q9m5lvHyHUY,348062,151786319,605
NhKVxT2hI8Y,187156,260374164,1034
l7kFR0plwvU,124273,269202668,1803
QewokwvPYHI,238440,6708192114,7880
w7kwOI9I3x8,302922,596424057,1614
z9TPaOJQis4,262079,223675143,1043
ANBM9mQmtrs,309356,672202535,5398
OHe1IQ2hZtg,117590,722691119,3008
ehZzlLBNWjg,840137,366184126,1391
dTKl0pcC1a4,3449460,29536139,117
0vZEn_5tYrA,408022,1831934968,1492
_xnqNVf_kQw,162540,291878501,1170
MsMolhgV3SE,146359,15806771,105
YJ8mHNlTPa0,969207,101177630,538
UlR1h0NLzI0,80237,385135786,560
QnKIU7gPj7E,190997,735683606,1075
R3HndXvTHYs,139590,996799969,682
Yf7_lZlXfPo,143976,586223833,780
IJamtbSFHPM,99249,41628845,236
kyarrASVsTk,95373,1338269662,789
Cu0VZjDRO_Y,101459,17629504,112
PsPo1cbTS2U,239538,175415990,672
-8Inu422zas,204830,139829676,605
HSj7cIsc6kw,79188,9044495823,20294
9DhZgW4Wuwo,204623,407038385,2450
P4F12hkdJas,84716,102757404,2423
g7nRsy0LPjQ,70891,320143687,1208
SJS_3GijL3I,90904,397567027,1375
TQSXuloZMrE,33540,30737820,330
4va9H8qO9wE,144984,393680366,594
xtdrpSaICNM,73069,11776545,70
9_ucsL4UzF4,1745807,178026835,669
3HBVM-e0TQM,116553,348164616,968
3wgW2KcSJuI,1269465,9898556581,6360
_0YQnGPTglY,91726,163772361,1205
LZRLBIKrjho,170052,592378038,1943
Ep7MqBSGbdY,896178,6408379,45
KVM9uiwPRKk,1247022,317388087,1336
x3eLK7TFGxc,27791,243286573,3985
mhzZtlTtycY,71827,1194313441,7231
rCScQu5QJ7w,56345,813243206,3573
felDrWvnsKo,120404,397047768,2551
C7BsVA-l0yU,69601,124746119,559
YPnD7s-35bw,445384,124561041,382
T4gg_Xq81bI,55903,122706452,579
hrRrO5YE9Qw,49765,87824357,611
dOZyZiJ9n_8,2662391,251704686,188
-HItXX91YKw,68808,1757485608,1365
fMo7SubQcJY,20850,1690993951,8825
O3r1iCxxE6c,98214,940700619,659
K6IGH6JCcdk,21957,108208944,763
h0KFBMmUpxo,70021,90497310,920
YvQSYVxWH3w,672532,370017673,1215
K-O4Vt82HFw,63578,32657400,202
DRqknpnzTyY,140380,291243384,1526
j1MKHQiLBx4,74759,150244591,369
wn_ELPQywqg,120730,158619384,474
ZECMWZOry50,173100,581428712,2175
Hfw1M1Ztv20,32414,162575457,500
hLvnZIGrXBE,21809,1298923656,8920
Ff0yfRjRGFU,96213,136019728,550
BkG7Q3xFwH8,41956,176387907,648
lxNRE4OcMyE,73766,548974195,2170
hXgy3xzY07s,58334,178487172,1615
z_oEDmaCHDs,819219,16462318,77
4wGE7JCItDM,363777,71812936,692
VVKoKI5fIG4,446659,225533993,608
bzLNK5MnkvI,146499,10294827,43
oxJlFb9kor4,559384,108953195,673
bdd3Cf2gvbo,358934,263204508,1056
CRrXzqGOhtI,57991,60281085,415
TXCxenuulmc,152826,1765182392,8210
ato84EsqgQE,49199,95721824,773
_vbN0QC4pDo,566249,274092744,1734
eN6j0J05yhE,54091,59494933,365
s6055MSePMA,47029,97858859,495
rIDstdS_7s0,31406,75771590,444
Z-LUHoBSifw,61773,1142525,12
dhOig9jyeEM,371393,192489179,554
UFM7cnudnPI,57667,181504546,2182
eBk_pJLCqS8,422245,258587469,1298
3bYJhGcy9G4,773858,652072571,8672
tNhBGJ9xH4c,851332,3086941,38
wYrqp_3REKg,204826,142576829,494
2339UZiEw2E,55978,214162726,1149
KBevA-wLICg,76551,235638901,144
d9IdycdA3U0,65410,163653410,677
Dsb9h49z-f4,1013453,2437016,13
NIqbZAC0soE,89282,335717441,2338
uPLDxn9yma8,141220,252654518,793
S09iXkE8G20,94417,212262871,439
7zVCUeqjNQ4,184803,260360565,1471
eOzst2Ry_sY,1226414,2334682492,10985
3czr0uwNzUg,399581,412409809,1041
As6xqhktZy4,217019,131206236,666
0HxcxWnPTeI,85159,223640569,3903
O0LFt22l2hU,70914,128502932,734
X0bk3DyxkIQ,44834,85286895,686
_9ib6l-asIY,682677,58079872,241
sIEBVGOXErk,153412,212912259,1168
tpphaF6CUdM,184586,418912474,1498
xYfeWYea93g,136245,233404827,993
gbvlZireQrU,44108,189337719,837
LicYmu_5Db8,31905,2290505234,7324
MPoZ1nj6yTg,85070,3911352996,42897
Qapy6H3oZ0c,2719792,6120333,41
xfd1s-x8hts,978288,425238007,2489
CIQ-2ZD9KUg,591653,197816333,760
zUlSgH5j5XE,8884978,615070923,1787
Xvu_42Zm9VQ,487667,30110092,234
GaQNiUeVWJw,182762,24447658,186
wREhO07BlaQ,101696,695351774,7135
SxKRXmyQZPo,420894,702683517,4956
nT8MPiUvW8w,279298,306152805,2048
Sp0QzQoOP5c,507592,136627525,709
RBONEuHeFc0,186036,21033470,132
UUlDF308ZHQ,160577,25940638,290
U4-xV9hplGE,100978,854297912,7874
WXFv6da9pOc,333920,214065629,544
9zs_KNsWssw,92808,182179880,753
YkFz7_cR37g,230007,53391998,253
gXI4X4ytoFA,115410,81561662,373
-WT6yM6nvrU,130840,993944748,6026
ueEuk6w6PFo,83694,710442960,3777
VD4sEMGlph8,5519008,2190357341,9965
sqMpZ04OzKU,108523,174163560,1357
Uy9Nm4SsEDo,93825,1330478040,2493
A5wvOpmE2yI,264304,316180159,1423
h8MEMqL9fOA,75208,14410075,197
28PwRWXQ6Pw,431998,42486290,191
yndr0nL6NLQ,144751,26467242,215
Qc_LbOTBZHg,107736,152818734,862
hrs961R4FAc,90113,4535639614,3039
H4CmZ4pXch4,224279,139966683,638
0eSosnzHSCU,82785,1971324438,1985
GoHwXymjh8g,77131,18825960,404
0-akkx4CkZw,56971,282156593,1572
WioIIAMYTuw,248237,17460898,176
mpIYHzzWY-c,63027,746207002,3010
WWUdvhfs_fg,143823,73425500,92
vdf8SHu5do8,92022,115322978,538
nY9PyomKWXA,157329,412138965,2557
LH_xicfWHR4,24404,1724487453,8965
vTAKT2P_eeU,241457,79428006,1182
q-clrkygSxw,34914,2176149295,1530
0He9Nfj3evo,67148,1951103,53
QKDWUYLB8eM,71173,337952159,1003
TD2xiC1-0BI,56304,3557687661,2511
_jxlSrRcy78,18218,494453041,2435
jXA9hglc-qY,287060,1251576811,6818
HfUQt8PORnk,25825,593799897,2896
Bbz4SXoKh-U,17734,91066000,761
p-GHbs9qZ1c,326991,1457294881,1754
Ungv4mnHZx4,41411,119547501,643
wx27p0ad5kQ,30621,425702711,627
gh_ZgS4w1b0,1133836,49190547,237
-pNF9BLk8qM,95161,966937469,10832
DC5z0hGFV9k,536344,309385676,1403
6HYGWrdoGYM,640681,5846295924,3323
ZzfDKZTGkh4,152355,69325798,60
Ul5p9vU7QdM,26414,5738857960,10994
iJgOYHNP2do,32536,149073850,733
9RQuFSM3eJM,429790,71974290,643
TobnqzqnuL0,47787,486545228,974
n5gHNWu2Flw,111020,25326181,137
vytrzrxIoL4,188276,305271366,2644
hsLP5SLsUY0,1274990,49383010,182
4ap8c1VngAA,403042,320909087,1529
MTrfOxuucE8,62226,26347206,154
kCQqso4u3EA,58136,115640457,498
xpT5B4tQ8v8,204357,638739021,7210
MDcP5pdlVj0,25569,246723323,872
qM-y0Y0lObw,84804,406226869,1874
5zDJzbMrUrU,1543379,125165778,403
19FhRsEl-Ko,47418,541359979,2572
lpi0HJaVV7w,24290,551940941,1811
J1FYdZ_p_Mc,447619,283340735,1484
Oosc0JFp_pY,26673,1987648062,2536
8HTbOv19pJc,201164,1310791547,5640
wJMAgOCbqZM,53952,924800197,1549
uNVX9KY7WJU,96631,193112402,170
HroL5BCU148,160815,2149986110,7260
9kF4TphKMso,32387,415814322,1093
6GOndoDMhyA,294036,204429085,597
6Snktn0SCAo,261628,46506740,507
K-NVJsaqFpo,41659,127825696,731
HRM3u2N0kkw,66381,17599673,68
hQV2EtSVrJM,111124,48871117,265
FMvNqjzaRlc,165097,1037201336,2428
BCc-GRu9FHA,102706,1883870233,7630
tghuRH6rRRs,89232,7218162,152
s2Yy6PuMdD8,54435,107340343,819
TZ0xBdPCnfc,72631,230034617,491
FQ8nVp3pFyE,177764,1141099408,797
klW-eNLzPlA,190412,1053803716,3371
rKceG1nVtEk,46244,80744672,547
lqIhqTL0Lek,203307,299730828,2145
BzilZhDPaVY,158785,325666457,832
ioI6frF4eqA,136437,1020625638,8515
cVg2_1NDlY0,89343,4837795688,2985
3H55KdugmEs,108617,2400278748,1498
ybbfwiNBgrA,119547,198153591,1407
xu9WtInUdWY,34225,136502138,655
Z6BfwRkWOtA,183337,1434924529,836
mJYBDcT1ZxM,54490,308325915,828
Bc7OIrJ-wKs,750382,946210705,4662
3hrIaJuup9g,326036,562450259,4394
Tj4UQtZZhYw,49590,950147755,5480
qRS0uNg_o7w,134837,657191520,918
AsyLhUoDM-w,79205,139647085,684
xE4UwhOFVWc,1826118,260567786,744
iHqE24Ipv_s,541671,430316522,2879
t9KF-ZiK5ts,412379,396554797,1863
pxeyfnSO8dE,353078,3013017524,3897
6HsyjH6VmAI,12094486,54947468,247
_DCYkbrJVcg,235770,13373549,92
btyHe0SAExQ,226311,1074228485,3467
jTqjL4-0NRY,228671,301572412,1303
IVJOKg6_eYg,180658,40294774,149
JTGdmJT3iFc,264607,3058406898,3145
FjU4i70TiK8,168557,24282345,116
d0EptR5nhjc,247417,6444891875,6343
hgF1HI_kW6s,2501010,339112300,234
Wj2G-UpLNak,217806,33752588,531
4P9XUrniiK4,1446309,47547575,186
0TEV1Y0VVAg,502520,286277773,1225
EmsteWV7kso,386180,185066993,1044
uvQqzd6CdwQ,149565,119426866,516
dqbYkevf1pQ,207705,212037388,1012
FMQNwJosmB8,240310,80692721,687
HRqQgHrK-8Q,63243,1169587770,7100
ovXZ6tBQglw,125350,527016625,2658
y_SDVN3cD3w,58021,277869520,1195
_FB7T97dUn0,78638,430476587,9469
Ct-B69u7NRQ,87780,43739775,159
H3Xfi7ZL0Ak,167676,161507501,980
FeK1FsOTL2Q,85145,42178729,226
NL-FeYMgnlo,987930,179653029,1324
sDJ0HcQevTU,50370,8386316,59
6UAjZhkCffk,76196,301656645,1321
krMxpoCHKlY,249956,114681817,579
zYJ6IgfFaKo,65593,108493332,636
hk_i5kVESZg,125790,2900675555,2907
4m2LEU27f6c,54482,26103903,231
vESoxAmfOnk,46218,12270644,201
PhnL_OoU4D0,404728,99211112,120
Y_Y8-AvImns,23454,27529813,232
tWlSwRWmNQc,33581,446781271,5460
pZdXreLyGSA,239399,310858634,1379
KmuPt8SkYug,273665,199535598,591
RrCz6ra-BqU,47928,66181378,286
T6R55ye1CR8,49053,24724284,165
Yr-IqxBP_7o,224999,143129806,565
qyhJ7MRBOyo,74754,423174579,222
wXgV4F2gzH0,59382,650192288,668
3EvlcvOncn8,161299,396433905,2546
sLw1O7wFkFI,53599,79566335,755
gaj4R34q-WU,262731,407783655,2241
J3TI1VvkHts,27570,190905216,1720
AVjIfKM_jgE,51111,237562945,1313
U6Nw5NWtT6E,25880,202189342,539
LtdSdMf4NcU,647550,477294942,3041
p5Ip_LRKzjg,303977,27253993,128
cqkt2xwiKGA,24686,870099996,932
4z63LS-jU5k,291721,491231210,5095
hDeknUux6-U,157058,56964482,322
EA4-8j0NzUQ,21563,715947408,4618
3Kp5OTbQbkE,40270,434946019,518
VQrTgn0WFrE,166642,103720816,376
-rTQ3xjxjxI,586768,1588378234,1547
pOqCcmcUMJo,488343,96459953,553
pa84FqDjA2E,31109,238696102,2246
hrAyU9AFWSk,44045,2438424440,1713
goo-fqdwuL0,76630,2327131974,1429
h0-aOvULhgw,25011,359351636,932
HEoxrhjyt9A,423298,80761106,709
by0M7AAWX6k,652586,167831199,496
0FdwLFmESkg,271290,208698327,604
2VIDSM8ny4g,127329,1434502529,42899
mwXKtsmgRK0,291952,72248200,1086
JA7jL2qE-Dg,382705,1167153009,677
XGcaQ3evazg,396476,154051878,790
uvmf3eSuKuQ,414738,193286246,577
8nkkvIHV42U,498504,17709844,65
gmDr_22RS28,45567,878123182,2970
70rPT9LWKVk,32239,173865982,757
CWK6Dj0o8rg,207186,145004281,1268
s0mtcqWY0Bg,225392,793454803,468
7Dj6uId-iuE,198702,31928018,169
QmmqmmAGi8I,44932,1047212512,3904
UjY8QuvlSfU,203488,7530286,46
nZjLWwPQITE,37975,366287755,173
hMv1xTHVE5w,146714,59292927,776
EIBeKVKlERo,78362,404084478,3184
-zrhO7b3wmY,63378,133652298,1187
3wBp857gr-o,95554,173349011,1337
3GsR9RJ-CGE,59222,2125995671,2365
oc0rfzRzZUk,83391,499822089,1377
KhC3ZrzGtVM,261600,185893151,1261
UhZ7pSssFB8,64421,3172734274,2543
16l12Py4suY,337170,281711712,1107
KfIbQtnJnuU,1830198,14750130081,7113
7uhSYKZmKbA,439501,56216430,193
0sB_Vc3GkgI,181522,303375621,770
InTbOudR03Y,107480,41453391,184
O1ZV4d-1BYs,411641,388177655,2331
oOnDThM19io,1088629,761480758,3940
aPeSucpomSk,273530,166153887,614
XPuG5tNRXCU,270142,103670123,647
GZRfgSKzu-o,154097,271156344,1059
J5OFPID2QJ0,6837339,553573994,1733
oT6QaTFwhtU,438196,376770819,341
mhkZswamKJA,476353,26190906,147
GzkwJfoTo7Y,336646,37520526,149
__ryq2NmKpw,126346,83344517,398
zGpFWDjr1Dw,61288,2134100,55
bJ-aBFx4Lxc,532231,238097742,224
AP5nU7Vhih8,56550,286916922,371
aY3ZCS0aqpQ,97973,46697998,49
crWlcBt5RA4,93492,132548207,558
n9K361ESYQY,368058,62985568,317
foksbrsj_ag,122615,24082625,85
Gyhp_s68Ooc,89682,288164112,1431
m9jTkR-xz24,68750,41014487,134
KNZZ7LOv27k,643270,71992375,304
rbGlTVthSRU,306850,208113469,1005
vXY5eEXm_lE,37971,275203053,1651
RJxHDEC-jAk,990673,28549322,116
oV2iaTZZQbo,100999,278005413,1262
lEiRlBjxW1Q,197850,62425479,200
a5HPrq0mOPw,132185,140348619,819
UIcsuGsSySE,57936,85724019,1495
PdLNEgNw-_s,25735,40165614,202
1fRjc53UnzU,184677,1429721965,42896
T9nyePei0AE,53690,305124544,1164
2Iste53ShiU,110797,284974738,3698
UNrF_dXdyFg,35211,568942801,2973
Mw7BTdGABW4,111823,145956218,869
1hqgcxpvrBw,56015,9126438,186
v2hL1hQn8lI,17458,2872356082,1918
4nmidpirJX8,157154,31179947,134
fSTyAeSL6rU,50738,1523978249,5632
c0rwcl3Iw0c,508467,2663775180,1884
MbnJuaROV7s,420412,1938108,16
vsxzmEWVEGE,287676,216149560,179
te2jwAp9o48,38582,421356450,1782
8nEvqQ8ROBs,77168,122810208,823
HgyrrtdxipI,81043,1183732916,676
FJ1sb17kXns,137239,32455458,145
GH66aDut538,1389052,106083908,97
-IYlBBfu9x0,235334,130908763,505
L64s-5z9xiU,1192591,10859672,39
40-cJdiDFvI,19069,23945520,262
vWDTNJnJMJk,245429,498749877,4294
4qX8hTnB5To,54951,411000727,3371
IvfL2ScMPjA,846076,57049305,208
5OMcGAUbLgc,230166,248788817,974
HYri2wFI510,28381,217656315,699
vvtTw45qdYc,2406326,27600110,26
lQilgr8qQQw,37571,9260960,161
c-zctGAWk6c,162080,48254884,180
IanmgqS5duI,524056,79634514,768
Dbp8oKPsms0,158310,85133394,313
IrKGJW-cn34,63915,86332567,483
vPJtJfWUx_w,40399,182674129,579
F2G1Dri8vbc,24466,1321865476,8560
0DKXBXmAwn4,97639,354702980,235
eNpUSkTB4NE,174367,84811828,316
4V8MaucREV4,214399,135055712,555
3IeSryuK9JY,459703,226183287,903
lM5O3SyPRbI,208091,46011020,334
vA5-5Q7srI4,188389,3173959,33
t1Iwe45SvwE,90905,46497171,193
RT2oSHZkssQ,158687,74846657,370
gE_pJv774gw,439016,488047194,2246
OGIrN0VFkJA,64966,4422075,131
jgg524rpq44,42127,336270515,495
yzu0KRlv7zI,1123153,11071128,40
kMuNGh4LnMo,103237,3431720499,2658
kc_86OYMoYk,30535,2497129780,1485
dcB7lVpfodM,50988,9869234,102
XoGCQPVlZv8,128424,49086997,621
o-_p3kiUOLs,255128,244300781,1415
8VqrlbHg53A,364077,100264244,615
HGHcKcdRCZg,4066305,128447045,549
_eKAUdG2ttg,127525,135454432,486
XxlgQtQ1nsE,59062,312678954,426
eXxediq870I,56059,6841075,71
xMwCLAq8jZ0,143347,61104489,642
ROWUGE_EbLk,38743,18776518,204
xJ-y3ypjQSY,127741,53927078,705
sT_gkBBAZls,39502,33437793,190
WoHUYqJz0nM,213287,122279235,635
Cid4lgpRsWA,78436,373525793,1102
OUp8EvmXOtA,184406,163485241,803
P2peDb5XGJw,42908,1960649460,6945
h0RyPQJlXOY,118122,297975180,1985
32eWnkAm6uA,172747,595803606,2923
jNSrVm06iVA,55218,426826158,660
EkJvbCz9_50,57385,161728528,732
Wjp1MbMvZF8,27429,233740848,962
8UdJf-6u4TU,124752,220022531,779
5g0KEFfmx5M,103985,25223086,241
Qjb3zULdZ7g,175540,287977092,1053
knOWlHq5SUI,177496,420291856,2528
xdsbKzy_nKU,84780,74452581,1246
1Cfi78LonN8,234928,37670713,143
kSRtpBjVEl8,32288,1484134500,42899
n3sctKImO0w,86310,135525116,778
Mo8tiRsLEj0,133394,92604854,129
NrUxTsGkIHc,697512,1030337844,921
UbZwcQ1OsUY,226291,46609027,195
smqfbtXnoTM,411443,177793734,1315
TAL2QPN2PrY,1289692,51718953,185
MSmA0_1PD5o,7044525,488656312,1250
wlapPDQP7N8,137129,44889110,188
8MnMlC4kQBI,472747,402036767,1311
4hdT0SFV1HI,62172,110557879,828
eJfzQ_W4MDY,232685,154780953,981
x_WaMIlPGWs,72006,88759268,540
etIbd2teRKc,251916,38615810,151
UyYXIIO4YN4,411959,99525762,391
PrIsF8jmhz8,452369,128565281,484
TPYlisp9abU,80606,285328289,1881
D9e9WULhy18,90087,541632431,2126
PlRSQzirEK8,201338,167986885,593
5iyadx4ZyBU,3660138,204398249,160
LUGtbU5sods,353404,250381734,1471
BuiYpgcBznc,1274341,48269256,184
IFt7-RzkgVE,25898,65345525,217
RC5lGjVGGhs,656148,2136631710,7345
m2mLnKWlf5Y,90637,1851168122,11309
uxKB_zkvt4k,33858,40412097,170
ePs9SECV454,66282,51480266,277
R_CkrhqGIWM,1789855,53679225,213
TDebhB6nF-c,108050,1606936849,10566
8MCn89j45S8,162241,2240021148,42896
Q6saRSRYWrw,750078,26426509,74
eS5JKuAHoTk,955798,9873628,26
unANJnhICYY,83409,455564800,2113
JMo-_JARRfE,40920,396088819,963
9XMr-LcOAsA,52936,984215430,709
FJ-IDemvRoU,54187,706896848,2722
oJaOgaTtzTY,1020025,23166677,29
TkaBMBfAr2s,55909,153783326,1725
-96Nr0U5l9M,37785,209328952,488
v3mgBAshL20,51369,54875002,294
2hbD5BqERbY,54690,287197790,1367
9TuKTHPUeLM,96088,180217256,914
msSTlqos4fQ,1848212,337559288,194
o7pHQcOu7BQ,48169,667442050,2900
jOoos5mYa1M,128305,220246316,860
hwTQdyppMFk,448177,405096561,1611
GIA7mUTL1Gk,461482,602325527,2495
yM5awtDq7vA,2988599,1558374,11
3_YYpMSJ2gY,41519,33595728,234
_BOg-ZhcsaM,1020023,151835489,624
cUnYE4C5B-c,24022,548092493,404
pB1oiKe3qlk,90807,50383831,196
T8lht4X6z-M,1129147,38076814,102
IapgzrCTkas,52086,210308677,483
z3c9GS9YiZo,169172,31455205,120
Soed_Rp8qcE,24015,11814910,52
clczJx-Podw,78849,111446686,865
H6VmsaxCZpg,1096172,65102219,199
x9fxs-N3VTE,1272010,34002913,118
xsx3JOVegz8,636975,271001421,2148
UmBHgT1mAQE,63010,99838851,343
FhDpLX0Zyls,72911,30241768,244
ONlGfKosOgk,28161,3943746283,38993
qCpK3vavbec,155725,24238467,116
KIC8NTsq9L0,398710,238735445,813
pzrD5GqhORk,486082,1451873782,819
y_xuK4uz6kw,45999,118321770,608
JqRLl-ZG4vQ,80032,441183427,1929
CcR2rl1ebWk,517577,68210853,680
2YqIchadlO0,87860,469463202,1240
zNi8sZP6fJs,366274,151594148,672
RNT4Zh8QBwg,46473,780862405,4620
zVohIapWt_w,191225,78364768,1201
lxTlKO0N_v4,26458,23072016,468
TMsqh0pM_40,337832,254070659,1107
dFZ9EehTVE4,183013,496112453,2148
2-XcHcMdYIg,60712,179048170,710
mWHl38xBFms,264297,194018161,590
hQbXH7CEgE8,60415,2545501452,9035
D80x87RWR5Y,118635,17186578,110
ZVBMzufRmPo,210192,297050070,1091
0gGV6rPdqJQ,29311,62439989,223
AKNg2G1UJlY,126710,1002237308,1576
7kTR2VU95rw,244638,588776643,1978
h27WXMHOWCg,121255,8056061,55
LWnrP-sqJm4,109866,603954462,3212
aUsjqeyc56Q,57800,98426841,716
oNJ1ICI0Zu4,38777,3535727679,7520
seMVZmuoFaQ,159365,247021901,1030
FPHmPAOqjfE,148905,8737662,55
xlqiBwmUeyA,194912,303445147,847
smi0Xu6Ywt4,1999716,257638278,225
WIwjgq3P4io,172495,67413126,790
3yRROhzD3Nw,90424,340659157,938
kxIuohhxZDE,148569,52759978,606
F78mycyC-as,44378,19524951,73
JFA6Tu75T_M,47141,401741323,2042
PBNzJsj6bd0,702990,5516717,22
